Explosion at Sea,908.mp3,"""Narrator:  This disturbing glimpse of destruction is by the artist Vija Celmins, whose family was forced to flee their native Latvia during World War II.  Celmins's painting depicts an attack on an aircraft carrier in extraordinary detail.  Like many of her works from the period, it is a meticulous re-presentation of a photograph from the artist's collection of images of war and disaster.  Here is Celmins talking about her approach to her work:
Vija Celmins:  I started painting clippings that I had been collecting not from the photo but of the photo, which is a little bit of a difference.  I think that the war, World War II, in which I was a child and about which I knew nothing-- believe me-- I was thinking as I was trying to find something that was maybe more mine, like your own car that you can drive, your own understanding of things.  I went back to images that are kind of remembered images, and I got so seduced by the grays.  In the back of my mind I was thinking that I had a sort of a somberness in my work, very un-Southern-California-like.  They didn't know what to make of me."""
Red Yellow Blue White and Black,912.mp3,"""Narrator:  This monumental painting, entitled simply, ""Red Yellow Blue White and Black"", is by Ellsworth Kelly.  He made it in 1953 while living in Paris.  Curator James Rondeau:
James Rondeau:  This picture was realized at a crucial moment near the end of Kelly's sojourn in Paris just as he was beginning to really uncover what proves to be the near infinite possibilities of the monochrome, the color spectrum, chance ordering, and multi-panel composition.  What Kelly I think wants us to see here are the most pared-down basics of color and form and the relationship to one another, how color is defined by shape, how shape defines color, how we read colors in relationship one to the other, how blue reads differently next to red than it reads next to white, how the center black panel in a way holds this seven-panel composition together, but also the relationship between the individual panels and the wall that surrounds them.  In a traditional landscape painting you might have a tree in the near space and a mountain in the far space.  Those notions of foreground and background that we think about in compositional terms, if we take that basic structure when examining these works, the foreground of this experience are the panels themselves, and the background is the wall, or the architectural space which surrounds them."""
"Wall Drawing #63: A wall is divided into four horizontal parts.",915.mp3,"""<glockenspiel music>
Narrator:  The title of this elegant, gossamer-like drawing by Sol LeWitt describes exactly how it was created.  A wall is divided into four horizontal parts.  In the top row are four equal divisions, each with lines in a different direction; in the second row, six double combinations; in the third row, four triple combinations; in the bottom row, all four combinations superimposed.  The artist was inspired by mathematically-derived formulations.  For him they expressed an idea that was the essential kernel of that particular work.  But when his formulations are executed and become tangible artworks, the results are often unexpectedly beautiful.  This drawing, like many of LeWitt's works, was actually made by a team of trained draftsmen.  In a way, its full title is like a musical score that the team performs directly on the museum's wall.  This is the second time that the drawing has been made here since it entered the Art Institute's collection in 1985.  As the piece for the artist is principally about the collaborative expression of an idea, it can be removed from a wall and then remade repeatedly over time.  LeWitt's belief that a concept or idea was the most important part of making art is true as well for many of the other conceptual artists whose work is displayed in this gallery."""
"""Untitled""",923.mp3,"""Narrator:  Look up.  The words running around the walls of this gallery are a work by Felix Gonzalez-Torres.  They recall the kind of architectural decoration often carved on the walls of public buildings, but they're also a form of self-portrait.  Curator James Rondeau:
James Rondeau:  Gonzalez-Torres is trying to I think say that any life is made up between public and private events.  So you see that, as you look around the room, a number of readily identifiable points in history-- the Great Society, 1964; the Civil Rights Act, also 1964; Berlin Wall, 1989; Black Monday, 1987-- and those are all combined with things that are essentially very private-- Red Canoe, 1987; Julie, 1987, Sloan Kettering, 1995.  Many of those references have to do with illness and disease.  Gonzalez-Torres was an artist living with HIV/AIDS.  He died of the disease in 1996.
Narrator:  Remarkably, Gonzalez-Torres engineered this self-portrait so that it would continue to grow and change beyond his own lifetime.  He stipulated that this piece's owner should add to this sequence of events as they see fit.  This is the first time the museum has done so since acquiring Gonzalez-Torres's self-portrait.  To hear about these additions, press Play."""
American Collectors (Fred and Marcia Weisman),937.mp3,"""Narrator:  In 1964, the young English artist David Hockney arrived in California, whose brilliant light, bright colors, and crisp, dark shadows dazzled and inspired him.  This painting depicts the Los Angeles art collectors Fred and Marcia Weisman.  Mr. Weisman, standing stiffly in profile, seems to resemble the unyielding abstract vertical sculpture in front of him.  Curator James Rondeau:
James Rondeau:  One terrific detail of the painting is that Mr. Weisman's fist seems to be clenched so tightly that it actually is dripping paint down the leg of his pants.  So the artist reminds us not only that the figure is made of paint, but there seems to be a kind of psychological and emotional tension here that is so great that the figure almost seems to be dissolving before our eyes.
Narrator:  In contrast to her husband, Mrs. Weisman meets her gaze, seemingly very aware that both she and her art collection are on display.  Her frontal pose is reflected by the central sculpted figure by the famous British artist Henry Moore, while her smile echoes that of the slightly menacing face on the totem pole."""
The Beginning,938.mp3,"""James Rondeau:  This painting is called ""The Beginning"".  In it we can see three pale yet distinct lines emerge from the painting's base.
Narrator:  That was curator James Rondeau.  The painting, which was made in 1946, is one of Barnett Newman's earliest surviving works.  Newman would become known as one of the greatest of the Abstract Expressionists, who aimed in their work to access a deeper knowledge of self and of the poetic sublime in nature.  
James Rondeau:  Newman's signature device was the use of a vertical stripe set off against a chromatic field, a motif he called a zip, and here we see the origins of what would become the zip motif in a painting both titled and structured around the notion of dawn.  So the title at the beginning seems to refer to the dawning of a new day, whereas the zip motifs here, for really the first and only time in Newman's career, are evocative of the rays of a rising sun."""
Living Sculpture,939.mp3,"""Narrator:  These huge hanging aluminum works defy convention and expectation in many ways.  Suspended from the ceiling instead of rising from a plinth as a traditional sculpture would do, they suggest great organic vines.  Their sinuous, spiraling forms, which are made from thin sheets of industrial aluminum, seem both more fragile and more alive than we would expect metal to be.  This organic quality is emphasized by their brightly painted floral designs.  Part of a much larger work entitled ""Living Sculpture"", these pieces were made in the 1960s by Marisa Merz.  James Rondeau:
James Rondeau:  Marisa Merz belongs to a group of Italian artists who, in the late 1960s, pioneered an artistic movement known as Arte Povera.  Arte Povera, ""poor art"", was so named because of the artists' attraction to simple, everyday, or humble materials, both manmade and natural.
Narrator:  Merz made these works to transform her own living and working space.
James Rondeau:  So these hung from the ceiling in her apartment in Turin, Italy, where she lived and worked.  She was interested in creating an environment that had magical meanings, transforming her living space into a forest or a hive or a cave or even a kind of womb."""
"""Untitled"" (Portrait of Ross in L.A.)",924.mp3,"""Narrator: This pile of candy is an untitled work by Felix Gonzalez-Torres. Curator James Rondeau:

James Rondeau: This work is actually a portrait. The amount of candy here, 175 pounds, is equivalent to the body weight of Felix&#39;s partner, Ross Laycock-- Ross's ideal body weight at perfect health. He was suffering from HIV and ultimately died of AIDS.

Narrator: Feel free to take a piece of candy. Your doing so is part of this piece.

James Rondeau: The activity surrounding the work mimics Ross';s illness. The amount of candy in the pile diminishes in a way that parallels Ross's own weight loss while he was ill. So the work is actually very much a double-edged sword. In one sense, there's a very sweet and sincere and easy gesture of generosity. On the other hand, we're encountered not only to take a piece of candy, but to metaphorically reduce a symbol for Ross Laycock's own body as the disease reduced him. As in so many works by this artist, the joy and the celebration and the beauty inherent in his works of art are tinged with melancholy and sadness. Gonzalez-Torres stipulated that the pile should be continuously replenished, thus granting perpetual life to a work that memorializes a lost loved one."""
Tripod Wine Vessel (Jia),950.mp3,"""Narrator:  As long as 3000 years ago in China, bronze vessels like this were used to heat wine over fire.  Two rows of monster-like masks with bulging eyes wrap around the body of the vessel.  Abstract serpents slither down the legs.  The head of a horned, cow-like creature sits atop the handle.  Yet the exact meaning of these designs is one of the great mysteries of ancient Chinese art.  What is not so much a mystery though is the complex and ingenious process that created the vessels' dramatic form and elaborate surface designs.  It's called piece-mold casting, and was a collaboration between Shang potters and metalworkers.  It began with a piece of clay molded into the shape of the vessel.  The clay was cut into pieces and each inner surface was then inscribed with designs, fired, and reassembled around a clay core, leaving a hollow space between the core and the mold pieces.  Hot metal was poured into the core, and when it solidified and cooled, the clay was dug out, leaving behind the creation you see here.  If you look closely, you can still see traces of the original clay in the holes of the base.  In ancient China, wine was fermented not from fruit but from grains, like beer today.  The heated wine was offered in elaborate rituals of ancestor worship that were intended to ensure divine goodwill.  Conducting these rituals was the prerogative of kings and nobles of the Shang dynasty, who ruled part of what is now Central China in the 12th century B.C.  This vessel was probably used on a temple altar and then buried as a gift to the ancestors.  Kate Sturges Buckingham, who lived in the late 19th century, gave this piece and other a thousand other works to the Art Institute.  Once called Chicago's grandest spinster, she inherited the family fortune from banking, steel and real estate, and became an avid supporter of arts in Chicago along with her brother, Clarence.  She gave her distinguished collection of Chinese bronzes in memory of her sister Lucy Maud, who was an invalid.  She also donated the funds to build Buckingham Fountain just a few blocks away on Columbus Drive in memory of her brother Clarence."""
Incense Burner in the Form of a Duck,951.mp3,"""Narrator:  For me, this porcelain incense burner is wonderfully playful and embodies the aesthetic refinement and technical sophistication of the Northern Song dynasty, which ruled China from the late 10th to the early 12th century A.D.  This incense burner is shaped like a duck sitting on an open lotus flower.  It was probably made for a scholar, artist, government official or wealthy merchant, someone who would have appreciated its elegance as well as its function.  Incense was highly prized at that time.  It was thought to dispel gloom, induce a meditative state, and enhance creativity.  The fragrant smoke would have wafted from the duck's mouth and from the two holes beneath its feet, though you can see only one of those holes here.  Among the triumphs of the ceramicist's technique are the fine white porcelain body, subtle bluish-white glaze, and the articulation of feathers on the wings and tail, which catch the light and give life to the form.  This remarkable object came to the Art Institute from Russell Tyson.  Born in Shanghai in 1867, Tyson eventually moved to Chicago, where he became one of the city's most astute collectors of Asian art.  His passion led him to found the Orientals, a social outlet for both scholars and collectors, which features seminars, lectures, and concerts.  Many in the group, including Kate Buckingham, laid the foundation for the museum's world-class collection of Asian art."""
Horse,952.mp3,"""Narrator:  This lively earthenware horse dates back to the 5th and 6th centuries A.D., during what is known as Japan's Kofun, or old tombs, era.  It would have marked the grave of a royal or noble personage.  It's called a haniwa, referring to clay figures set around a funeral mound.  The earliest haniwa were simple clay cylinders, and the cylindrical legs of this horse may reflect that original shape.  But there's an appealing realism here in the more detailed treatment of the saddle, stirrups, and dangling bell ornaments.  Horses were imported to Japan from Central Asia.  As instruments of war, they served as symbols of wealth and power.  Other haniwa take the shape of animals such as roosters, birds, deer, dogs, and even human figures, small houses, and boats.  Unlike Chinese tomb sculptures, haniwa are never glazed so that they retain a visual link to the earth.  Robert Allerton, a great benefactor to the museum, gave this haniwa to the Art Institute.  He served as both trustee and honorary president and donated over 6600 works of art during his lifetime.  The museum's original building on Michigan Avenue, flanked by our lions, was built in 1893 in conjunction with the World's Fair, held in Chicago.  The building bears his name."""
Yakushi Nyorai,953.mp3,"""Narrator:  This image of the Buddha of healing was carved in Japan in the 10th or 11th century A.D.  It shows the enlightened Buddha, called Yakushi Nyorai, with his right hand raised in a gesture of reassurance and his left hand holding a medicine bottle, signifying his power to heal.  With legs crossed and eyes closed, Yakushi Nyorai assumed the traditional meditative pose.  He is seated on a lotus throne, a symbol of nirvana, the final stage of enlightenment.  Other signs of his enlightened state are the dot or third eye between his eyebrows and the bun-like bump on his head, which both signify wisdom.  One belief scholars have held is that his elongated earlobes may reference the heavy gold earrings the historical Buddha wore as a prince before he renounced all worldly goods to pursue enlightenment.  Buddhism spread from its Indian homeland to China and then reached Japan around the 7th century A.D.  Without supplanting Japan's indigenous religious practices, known as Shinto, Buddhism has a tremendous impact normal Japanese culture and art.  Yakushi Nyorai was an especially popular cult figure.  He was believed to bring his devotees not just relief from spiritual and physical suffering, but material success as well.  This sculpture was originally painted, at least in part.  Look closely.  You can see traces of the original red pigment on his face and the robe on the left shoulder."""
Marriage of Shiva and Parvati (Kalyanasundara) with Brahma and Vishnu in Attendance,954.mp3,"""Narrator:  This high-relief sandstone panel, created by anonymous sculptors in the 10th or 11th century, would have originally been seen on a temple wall.  It shows four-armed Shiva, one of the chief gods of the Hindu pantheon, with his consort Parvati.  Shiva, on the right, accepts the hand of Parvati, who stands at the far left of the panel.  They are enacting the key moment in a Hindu marriage ceremony, equivalent to the exchange of rings in a Western wedding.  When the bride places her right hand in the right hand of the groom, it's called ""accepting the hand"".  This is how Hindu couples have solemnized marital commitment for millennia.  The divine marriage of Shiva and Parvati, which represents the union of the male and female forces of nature, is considered the model of a happy Hindu marriage.  Their wedding ceremony was attended by all the gods.  The small figure in the center is Brahma, the creator, who officiates at the ceremony.  The small figure in the lower right is Vishnu, the preserver, who gives the bride away.  Like most of the objects in this gallery, this wedding relief comes from the extraordinary collection of James and Marilynn Alsdorf.  As a couple, they traveled together throughout Southeast Asia and collected works focused on the traditional arts of India, the Himalayas, and Southeast Asia.  The works they cherished, like this one, often depict customs that are very much alive today."""
Buddha with Left Hand in Gesture of Gift Giving (Varadamudra),955.mp3,"""Narrator:  This bronze statue of Buddha was made in the 11th or 12th century at the southern tip of India, a part of the subcontinent ruled by a dynasty of kings known as the Chola.  Some of the symbolism is familiar from earlier Buddhist sculpture, such as the dot between the eyebrows signifying wisdom.  His hand gestures-- the right offering reassurance, the left outstretched and giving-- are long established in Buddhist, as is the pointed flame atop the Buddha's head, which stands for the light of true knowledge.  But the gracefully draped robe, with its scalloped folds at the hem, are newer motifs, arising from the mixture of cultures in the Chola empire.  At its height, this empire extended from Northern India and across the sea to Sri Lanka and parts of Southeast Asia.  Commerce flourished, with trade partners ranging from the Near East to China.  The arts were generously supported and bronze sculpture, such as this work, reached a rare degree of elegance and sophistication.  This statue was cast in the major South Indian port city of Nagapattinam, where monks and traders interacted and new artistic styles emerged.  This elegant bronze was purchased with funds from an endowment established by Samuel M. Nickerson, a Chicago banker and an early benefactor, who began donating art to the museum in 1900."""
Drinking Horn,956.mp3,"""Narrator:  This drinking horn from the 19th century was a status symbol for a Kuba warrior.  The origins of the Kuba kingdom, in what is now the Democratic Republic of the Congo, formerly Zaire, date back to the 16th century.  The kingdom's complex hierarchy includes many titles and ranks, which are represented through status symbols in the form of elaborate regalia and utilitarian objects.  Drinking horns were sometimes carved out of actual bush buffalo horn, but this vessel is ingeniously sculpted in wood to resemble a buffalo horn.  Fierce and dangerous, the bush buffalo was a fitting symbol of military prowess for Kuba warriors.  The twisted and looped iron attachment allowed it to be worn suspended from a belt at important public occasions.  Take a walk around the object to appreciate all of its wonderful details.  On one side, the bold relief decorations include a lizard or crocodile.  On the other, a small human hand and geometric patterns.  Kuba artists used these patterns to embellish sculpted objects of many kinds.  Look closely at the lizard-like creature and you will see small dots of copper alloy embedded in its body.  Copper, a valued material in the 19th century, is another sign that this horn was a highly valued object.  George F. Harding, a Chicago businessman, politician and art collector with a special interest in arms and armor and the art of the American West, gave this handsome drinking horn to the museum.  In 1927, Harding saw the horn on display as part of the exhibition at the Art Institute that juxtaposed African art with works by African American artists.  He purchased it for the museum because he wanted to expose a wider audience to the major influence that African art had on the development of modern art in Europe and America."""
Headdress (Ci Wara Kun),957.mp3,"""Narrator:  With their formal grace and balance, these African headdresses are the finest pair in any collection in the United States.  They were made probably over a century ago by a Bamana sculptor and blacksmith.  The Bamana are a Mande-speaking people who live in what is now Southern Mali in West Africa.  Bamana sculptors and blacksmiths played an essential role in making tools for farming, weapons for hunting and protection, and works of art for ritual interactions with the supernatural realm.  These sculptures are called headdresses because they attached to capes worn by costumed dancers.  Imagine how they'd look during a dance and what it must be like to wear these heavy objects.  Talk about the sculptures to experience them from all sides.  The larger figure sports the proud horns and elaborate mane of a male antelope, symbolizing strength and energy.  He also has the tapered snout of an anteater, which burrows industriously into the earth for food.  The slightly smaller female figure is similar in form and bears a baby on her back, representing fertility not only of animals but also of people, and of the community's corn and millet fields.  One notable feature of both headdresses is how their two dies virtually disappear when viewed from the front or back.  This design creates a stimulating visual effect during a dance performance.  Look up at the wall to see a video showing these headdresses being worn in performances today.  Working in wood with additions of hammered metal, brass tacks and dried grasses, the artist has evoked the tools that allow a Bamana farmer to produce an abundant harvest.  Acquired for the Art Institute in 1965, the headdresses are notable for their masterful melding of representation and geometric abstraction.  This was a hallmark of objects favored by mid-20th century collectors of African art, who saw a parallel to the formal concerns Western artists were exploring in their own work."""
Headdress (Ci Wara Kun),957_1.mp3,"""Narrator:  With their formal grace and balance, these African headdresses are the finest pair in any collection in the United States.  They were made probably over a century ago by a Bamana sculptor and blacksmith.  The Bamana are a Mande-speaking people who live in what is now Southern Mali in West Africa.  Bamana sculptors and blacksmiths played an essential role in making tools for farming, weapons for hunting and protection, and works of art for ritual interactions with the supernatural realm.  These sculptures are called headdresses because they attached to capes worn by costumed dancers.  Imagine how they'd look during a dance and what it must be like to wear these heavy objects.  Talk about the sculptures to experience them from all sides.  The larger figure sports the proud horns and elaborate mane of a male antelope, symbolizing strength and energy.  He also has the tapered snout of an anteater, which burrows industriously into the earth for food.  The slightly smaller female figure is similar in form and bears a baby on her back, representing fertility not only of animals but also of people, and of the community's corn and millet fields.  One notable feature of both headdresses is how their two dies virtually disappear when viewed from the front or back.  This design creates a stimulating visual effect during a dance performance.  Look up at the wall to see a video showing these headdresses being worn in performances today.  Working in wood with additions of hammered metal, brass tacks and dried grasses, the artist has evoked the tools that allow a Bamana farmer to produce an abundant harvest.  Acquired for the Art Institute in 1965, the headdresses are notable for their masterful melding of representation and geometric abstraction.  This was a hallmark of objects favored by mid-20th century collectors of African art, who saw a parallel to the formal concerns Western artists were exploring in their own work."""
Pair of Beakers Depicting Birds in a Cornfield,958.mp3,"""Narrator:  This pair of small gold beakers shows the extraordinary talents of metalwork artists from the Inca Empire.  At the time of the Spanish Conquest in 1532, the Inca reigned over some 10 million people from their capital Cuzco, in modern-day Peru.  This pair of small beakers shows the extraordinary talents of metalwork artists from the Inca Empire.  At the time of the Spanish Conquest in 1532, the Inca reigned over some 10 million people from their capital Cuzco, in modern-day Peru.  Made from hammered gold, the beakers feature raised motifs that include a flock of birds in a stylized field of corn or maize.  The Inca rulers claimed descent from the sun god, Inti, who was symbolized by gold, a rare material that was considered sacred.  The ownership, display, and use of gold objects were restricted to Inca royalty and the uppermost elite.  Tumbler-shaped vessels like these were typically made in matched pairs.  They were used during royal feasting ceremonies to drink and made toasts with corn beer, as well as to offer ritual libations to the ancestors, supernatural beings, and the sacred powers of the natural world.  The Art Institute's extensive holdings of ancient art from the Andes Mountains were principally formed in the mid-1950s, with the purchase of over 1000 ceramics, textiles and metal works, including these gold beakers.  They were formerly from the collection of Dr. Edward Gaffron, who lived in Lima, Peru, from 1892 to 1912."""
Model Depicting a Ritual Center,959.mp3,"""Narrator:  Examining this sculpted representation of a ritual center is like looking back in time.  It was created by artists from a culture known as the Nayarit that flourished in West Central Mexico from around 100 to 800 A.D.  The Nayarit presented a vivid record of their daily activities and sacred rituals in earthenware models like this one.  Here we see dozens of people gather in a circular plaza centered on a tiered pyramid.  They dance to music provided by flute players, drummers, and conch shell trumpeters, while curious parrots look on from the rooftops of the temples or houses that surround this lively performance.  On top of the main structure is a figure holding a staff in his right hand, mostly certainly the leader of the community.  He is masked and wears an ornate headdress that flows over his face and onto his shoulders.  The four buildings around the outer perimeter of the plaza likely reference east, west, north, and south.  This scene probably depicts a cosmological festival, a community-wide ritual linked to the cycle of the seasons that celebrated the larger order of the universe.  Nayarit ceramic sculptures, including models, human figures and vessels, are often found buried in the tombs of revered ancestors.  These offerings would have been enlivened with multicolored pigments representing the body paint and patterned textiles that the ancient Nayarit wore and used to decorate their buildings.  This work is one of several ancient West Mexican pieces that were given to the museum by Ethel and Julian R. Goldsmith.  Professor Goldsmith, a native of Chicago, was a distinguished scholar of geophysical sciences at the University of Chicago."""
Cabinet,960.mp3,"""Narrator:  This 17th century cabinet is a marvel of fine craftsmanship with many surprises inside.  Behind the elaborate external, with its graceful flourishes of carved ivory, lie even more exquisite wonders awaiting discovery by the curious viewer.  Take a moment to walk around the cabinet.  As you do, remember that this usually would have been seen with its doors closed, not open, as it is here.  The decoration becomes richer the deeper you go.  The front doors open to reveal carved figures on pedestals, bronze drawer pulls shaped like lions' heads, and ivory pictures depicting hunting scenes.  The dominant theme is hunting with falcons using 17th century weaponry such as crossbows, nets, and firearms.  There are also mythological scenes.  The central panel shows Icarus, the mythical Greek boy who tried to fly to the sun on wings held together by wax, only to fall to his death when the wax melted.  At the very top of the cabinet, look for the ivory figure which represents the Christian virtue of charity.  Constructed in Augsburg, Germany around 1660, the cabinet is a highly functional object as well as a beautiful one.  With all its hidden drawers and compartments, it served as, among other things, a safe deposit box, a medicine cabinet, and a jewelry box.  The nobleman or wealthy merchant who owned such a lavish cabinet would have invited fellow connoisseurs to explore its inner riches with him.  You can discover all the secrets of the interior virtually through the iPad in front of the case."""
Londonderry Vase,961.mp3,"""Narrator:  Napoleon Bonaparte rose to prominence as a general in the Revolutionary Army in France.  Proclaimed emperor in 1804, he commissioned this vase a year later from the famed porcelain factory at Sevres, outside Paris.  Its overblown grandiosity reflected the political ambitions of Napoleon, who would seize control of the French government after the French Revolution.  The Sevres factory, which had supplied spectacular porcelain pieces to the French court in the 18th century, had fallen on hard times during the Revolution.  Napoleon ordered its restoration so that it could provide equally impressive porcelain wares to the new Imperial aristocracy.  With its gilded and enameled decorations and strictly symmetrical neoclassical design, it exemplifies the imperial grandeur of the era.  The scroll-like handles were modeled after paintings on antique cases now identified as Classical period Greek.  Although work on the vase began in 1805, it took eight years to finish.  Meanwhile, Napoleon's fortunes declined.  Only after he was forced to abdicate in 1814 did this spectacular vase become the property of the state.  Louis XVIII, Napoleon's immediate successor, gave it away to the British foreign secretary, Viscount Castlereagh, ironically one of the leaders of the European coalition that brought down Napoleon."""
Relief of a Falling Warrior,963.mp3,"""Narrator:  During the Roman Empire, the educated citizens were great admirers of classical Greek art, so much so that they often copied or closely imitated great works of Greek art.  This Roman-era marble relief of a wounded warrior is modeled after a renowned Greek work made five to six centuries earlier in the 5th century B.C.  At that time, a similar image was featured as part of a monumental status of the Greek goddess Athena which stood at the Parthenon, the major temple overlooking Athens.  Athena held a shield decorated with multiple images, including a relief of a fallen warrior.  It was probably meant to honor the Athenian soldiers who gave their lives repelling Persian invaders in 480 B.C.  Our warrior was carved centuries later during the Roman Empire's ascendency in Athens, and resembles the relief on Athena's shield.  He sinks to the ground, his left hand clutching his shield while his right arm reaches toward the wound in his back.  His stoic expression and muscular form embody Greco-Roman ideals of bravery, virtue, and physical prowess.  In the Roman world, such sculptures reflected Roman collectors' cultural sophistication and refined knowledge of the Greek past.  Carved in Athens, the relief was no doubt intended for the villa of a wealthy Roman collector, perhaps even the emperor, Hadrian, who reigned during the 2nd century A.D., but the ship carrying it to Italy sank in the harbor of Athens's port, where it lay underwater until it was recovered in the 1920s.  In 1928, it was purchased for the Art Institute by Alfred Hamill, a Chicago banker who chaired the museum's committee on Egyptian and classical art."""
The Adoration of the Christ Child,965.mp3,"""Narrator:  The first thing you may notice about this early 16th century manger scene is how crowded it is.  Besides the holy family and the adoring shepherds, a multitude of half-naked, music-making angels have gathered to celebrate the miraculous birth of Christ, as related in the Gospel according to St. Luke.  This lively panel comes from the Amsterdam workshop of Jacob von Oostsanen.  It actually depicts two different moments in the Biblical narrative.  In the background, an angel in red hovers in the sky to announce the birth of Jesus to shepherds watching their flocks.  On the left, the shepherds are congregated around the Christ Child.  The setting shows both a humble wooden stable and what looks like the ruins of an elaborate palace.  The palace is probably a reference to the Gospel's tracing of Christ's ancestry back to the Old Testament's King David.  Throughout the panel there is evidence of subtle reworking by someone's hand, perhaps the artist himself.  What began as a linear, late Gothic-style picture was revised to bring a softer elegance to the holy figures.  One particularly charming detail that the x-ray studies have revealed is that that eyes of both mother and child were repainted.  They now appear to gaze directly at each other, a still center of intimacy amid the joyous celebration."""
Salome with the Head of Saint John the Baptist,966.mp3,"""Narrator:  Guido Reni was one of the greatest painters of 17th century Italy.  Here he depicts the moment when Salome first sees the severed head of John the Baptist, who has been decapitated at her request by King Herod.  At the time of this work, Reni's contemporaries were working in an overly expressive style defined by dramatic expressions, broad gestures, and bold contrasts between shadow and light, all characteristics of Baroque painting.  But Reni's approach to this horrifying moment is restrained.  We see the head on a platter remarkably free of blood and gore.  The expressions of Salome, her attendants, and the page holding the platter are subdued.  Certainly no one recoils from the grisly evidence.  Yet one contemporary remarked that the casual gesture with which Salome lifts the head by its hair, as if to get a better look, made his blood run cold.  Reni died in 1642 at age 67, not long after this picture was painted.  The entire scene is suffused with the cool pastel tones of Reni's later years.  Renowned for his luxuriant treatment of drapery and clothing, this work doesn't have the same high degree of finish he normally brought to his paintings, so the sketchy quality of certain areas, like the page's legs, has raised questions about whether Reni actually completed this painting.  On the other hand, it is this very sketchiness, the looseness and ease of Reni's brushstrokes, that strongly influenced later painters, such as the Spanish artist Francisco Goya, who worked in the late 18th and early 19th centuries."""
The Temptation of Saint Jerome,967.mp3,"""Narrator:  Giorgio Vasari is most recognized today for his compilation of biographies of Renaissance artists into the volume commonly known as ""Lives of the Artists"".  First published in 1550, it is one of the earliest works of art history, yet Vasari was also a prolific painter and architect.  Here he shows St. Jerome, who produced the enduring Latin translation of the Bible, meditating in the desert.  On the far right you can see the Bible, and below it a lion, which is St. Jerome's attribute, or the visual symbol used to identify him.  The saint focuses with intense devotion on a crucifix and beats himself with a rock to resist the temptations of the flesh symbolized by the figures of Venus and her attendants.  What's especially intriguing about this painting is that Vasari left it unfinished, and so we have a rare glimpse into his working methods.  You'll notice, for example, the traces of a grid he drew in black chalk over the whole surface.  This was to guide him in scaling up the composition from a smaller preliminary drawing.  There are also several areas such as the saint's right knee where Vasari has clearly tried several different positions.  None of this would have remained visible if Vasari had brought this painting to the same high degree of finish that characterizes his other pictures, including three other surviving versions of this composition.  We don't know why the picture wasn't completed.  Perhaps it was a commission that fell through, but there's something appealing to modern tastes in its lack of polish.  It's the way Vasari can be seen sketching experimentally with his brush instead of burying all evidence of his hand beneath smoothly applied layers of paint, which was a more common practice for artists during this period known as the Renaissance."""
The Watermill with the Great Red Roof,969.mp3,"""Narrator:  Edouard Manet is a pivotal figure in the development of modern art in the 19th century.  He often focused on the lives of contemporary Parisians, such as this woman, who stopped off at a café or brasserie for a mug of beer.  Elegantly dressed, she projects a self-sufficient air that would have struck contemporary viewers as fashionably, even provocatively, modern, an impression heightened by the fact that she's sitting alone.  Manet's quick, flickering brushstrokes mirror the fleetingness of the moment.  They're especially effective in rending the woman's face.  Rather than constructing her features in the careful manner of 19th century realism, Manet seems to be applying makeup to his model with quick dabs of color, the pink of her rouged cheeks and her red lipstick.  Despite the spontaneous look of the painting, Manet actually carefully sketched out the composition in an underdrawing before beginning to paint.  The illustrated magazine she holds may be a copy of La Vie Moderne, a trendy journal that covered literature, art, fashion, and society.  Its editors not only published Manet's drawings, they also exhibited some of his paintings, including this one in front of you, in the magazine's offices.  Manet's handling of paint and bold simplification of details influenced a generation of younger artists who created the style known as Impressionism.  This work, with its bright colors, fluid surfaces, and even looser brushstrokes, was completed in 1880, three years before Manet's death.  It shows how, in his later years, the Impressionists, in turn, influenced him.  ""Woman Reading"" was one of the last acquisitions made by Mrs. Lewis Larned Coburn, the wife of a prominent Chicago attorney.  She began collecting art after her husband's death in 1910 and filled the rooms of her apartment at the Blackstone Hotel with her treasures.  She died in 1932, bequeathing her collection of important Impressionist and Post-Impressionist works to the museum."""
